CryoSleep,RoomService,Spa,VRDeck,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.3254314941570082,-0.27666342233874663,-0.19401339706593385,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.18900613894668672,0.8001531888999842,-0.26902262771835533,0,0,0,1,0,0,0
0,0.9751568921813898,0.18571860726004777,-0.24784355082825987,0,0,0,1,0,0,1
0,-0.29511474855471453,-0.27666342233874663,0.41929737120974797,0,1,0,0,1,0,0
0,0.6295459923152421,-0.18418701641898777,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.33907402967804035,0.33599276687965596,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.25443351706957384,0.9134758319786427,0,1,0,0,0,0,1
0,0.706853693601091,-5.0544952658066925e-17,-0.25578570466204564,0,1,0,0,0,0,1
0,0.2293649503649658,-0.27666342233874663,-0.2416663200686487,1,0,0,1,0,0,1
0,-0.340589866958155,0.173269860309311,-0.26196293542165683,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,4.308268671919345e-17,-0.23931718148653633,3.022558905617318,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,0,0,0,1
0,-0.340589866958155,1.8778589963494816,-0.16753955095331446,0,0,1,0,0,0,1
0,-0.340589866958155,0.5662945854682863,0.5490192171615829,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.30420977223540263,0.17593744894161173,-0.25578570466204564,0,1,0,0,0,0,1
0,-0.29359891127459986,-0.25443351706957384,0.3990007558567398,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,0.6431885278362742,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,2.644093737587656,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.9296817737779494,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,5.433234332998673,-0.27666342233874663,-0.268140166181268,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.10866676310060852,0.06834470743881534,-0.26902262771835533,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.3148206331962054,-0.26154708675570915,0.053958294855600816,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
0,-0.340589866958155,0.21061610116152132,-0.15959739711952867,0,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,0.6841161343993707,-0.27666342233874663,-0.23372416623486286,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.058370602541037375,0,1,0,0,0,0,1
0,-0.340589866958155,0.5111644204007377,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,1.0500173241254867,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-0.18952219368358922,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
-1,-0.340589866958155,-0.27666342233874663,-1.0032426156241308e-16,1,0,1,0,0,0,1
0,-0.340589866958155,4.553450394547121,1.7624038306566367,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,0.25240832306756616,0.0671952179119105,0,1,0,0,0,0,1
0,-0.340589866958155,0.8508373729136982,-0.24607862775408523,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,0.6719894361584532,-0.27666342233874663,-0.268140166181268,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.09971337639613109,0.9461269088508732,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.31633647047632013,-0.2748850299172128,-0.1904835509175846,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.29359891127459986,-0.27666342233874663,-0.25666816619913296,0,1,0,0,1,0,0
0,0.840247374251183,-0.22597923832503264,-0.26902262771835533,0,1,0,0,0,0,1
1,4.308268671919345e-17,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,1.5117632893419877,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.07986585477842954,-0.26243628296647603,0.6178512170543932,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.5172506018264397,0,1,0,0,0,0,1
0,-0.340589866958155,-0.11927569303300316,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,0,1,0,0
0,-0.3330106805575816,-0.20641692168816056,-0.021050935796820696,1,0,1,0,1,0,0
0,-0.340589866958155,0.08612863165415359,-0.268140166181268,1,0,1,0,0,0,1
0,-0.33907402967804035,-0.1450623831452436,0.9373022934800002,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.3314948432774669,0.4186880144809788,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.03213446437784575,-0.26902262771835533,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27577422612797975,0.02660198720589415,0,1,0,0,0,1,0
0,1.9998628935389156,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,4.308268671919345e-17,0.9904411780041034,0.23486290995849976,0,0,0,1,1,0,0
0,-0.340589866958155,-0.2242008459034988,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.19930335200202526,1.1137946008974624,0,0,1,0,0,0,1
0,-0.2799563757535677,-0.17796264294361938,0.21721367921675352,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.3223998195967788,0.10746934071255948,1.0970278316928035,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,1.3008764467599727,0,0,0,0,0,0,1
0,1.734591369518846,-0.27577422612797975,-0.2434312431428233,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,4.308268671919345e-17,-0.2668822640203106,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.33907402967804035,-0.26866065644184445,0.31604937137053246,0,1,0,0,1,0,0
0,-0.340589866958155,-0.1788518391543863,0.27280875605325416,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.11660810440070242,2.5310278294596853,0,0,1,0,1,0,0
0,0.19753236748255745,-0.27666342233874663,-0.01840355118555876,0,1,0,0,1,0,0
0,-0.33907402967804035,-0.27577422612797975,2.1701010607909748,0,0,1,0,1,0,0
0,3.730949067429884,2.261102563190021,1.9839016764655522,0,0,1,0,1,0,0
0,0.7523288120045314,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,1.4403744606521611,-1.0032426156241308e-16,0,1,0,0,0,0,1
0,0.42490795949975985,-0.27666342233874663,-0.17195185863875104,1,1,0,0,0,1,0
0,-0.33755819239792567,-0.27577422612797975,0.5287226018085747,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,2.451582403013091,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,0.5613333147100813,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,4.308268671919345e-17,5.670280835270363,1.6379767539273258,0,0,1,0,0,0,1
0,0.6219668059146687,-5.0544952658066925e-17,-0.24696108929117255,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.2905672367143705,0.07367988470341681,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.33907402967804035,-0.27666342233874663,1.7924075229176053,0,0,0,1,0,0,1
0,-0.336042355117811,1.2145186231173652,-1.0032426156241308e-16,0,0,0,1,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.23725401238321212,1,1,0,0,0,0,1
0,-0.31330479591609073,-0.27666342233874663,0.41841490967266065,0,1,0,0,0,0,1
0,-0.340589866958155,1.5684187150025963,0.08572691019074405,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,0.10835853692332639,0.18720998695578492,0,0,1,0,0,0,1
0,-0.31178895863597605,-0.27666342233874663,1.3026413698341472,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.10771614229303329,7.7022524367913325,0,0,1,0,0,0,1
0,-0.3269473314371229,0.28619777907670885,-0.268140166181268,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,-0.2739958337064459,0.07160752559734705,1,0,1,0,1,0,0
0,-0.3345265178376963,1.8938645281432862,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.2178070472688657,-0.16818148462518334,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.340589866958155,0.23017841779839338,-0.19489585860302114,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.26782967751265024,-0.20730611789892747,0.20221183308626922,0,1,0,0,0,1,0
0,-0.11321427494095258,-0.27666342233874663,-0.268140166181268,0,1,0,0,0,1,0
0,-0.20416451174783357,-0.2704390488633783,0.24986475608898406,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.26631384023253557,-0.2748850299172128,0.733453678412831,0,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,4.105295504320597,-0.14283062791486975,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,1,0,0
-1,-0.3314948432774669,-0.25532271328034073,-0.2575506277362203,1,1,0,0,1,0,0
0,-0.19355365078703077,-0.00901536289790603,-0.23460662777195018,0,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,1.211747831514154,1,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,4.5970210088747,-1.0032426156241308e-16,0,0,1,0,1,0,0
0,-0.22083872182909509,0.11636130282022861,0.31251952522218324,1,0,1,0,0,0,1
0,-0.340589866958155,3.104949767207821,2.869893059701213,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,0.23694413676553921,-0.27666342233874663,0.2975176790916989,0,1,0,0,0,0,1
0,-0.336042355117811,-0.27666342233874663,0.4263570635064465,0,1,0,0,1,0,0
0,-0.273893026633109,-0.27132824507414516,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,0.9190709128171466,0.49426969239616636,-0.2513733969766091,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,3.9861432120778306,-0.26196293542165683,0,0,1,0,0,0,1
0,-0.340589866958155,0.2461839495921978,-0.24872601236534717,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,1,0,0
0,-0.3239156568768935,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.35928998668781076,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,1.0829175839238623,3.1319841362161447,0,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.1543026278970048,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,2.8604208092469197,-0.18783616630632266,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.31330479591609073,0.03989042869427415,-0.21872232010437856,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.340589866958155,-0.2375387890650025,-0.04223001268691618,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,1,0
0,0.706853693601091,0.22217565190149116,-0.24696108929117255,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.20416451174783357,-0.05969954691162003,-0.21960478164146588,0,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,2.1802475298725628,-0.07303749007312371,-0.26902262771835533,0,1,0,0,1,0,0
0,-0.340589866958155,1.4217013402260559,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,1.104003060991138,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.340589866958155,0.27641662075827284,-0.26196293542165683,0,1,0,0,0,0,0
0,1.4132338661345332,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,0.5138320090330384,0.6928604477068147,0,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.5251927556602254,0,1,0,0,0,0,1
0,0.08232873419384154,0.3617794569918964,-0.26902262771835533,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.32997900599735225,-0.27132824507414516,-0.2575506277362203,0,1,0,0,1,0,0
0,0.1035504561154471,-0.27577422612797975,-0.09253032030089296,0,1,0,0,0,0,1
0,0.6356093414357008,-0.27666342233874663,-0.26725770464418075,0,1,0,0,0,0,1
0,-0.3345265178376963,-0.2588794981234084,0.4643029096012009,0,1,0,0,0,0,1
0,0.8008356049682013,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-5.0544952658066925e-17,-0.26902262771835533,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.13972720588064214,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,0.18660780347081468,-0.2654927815700061,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.3330106805575816,-0.11571890818993551,2.402188445044938,0,0,1,0,1,0,0
0,-0.1647527424648518,-0.2748850299172128,-0.06870385879953554,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.2004469100120946,0,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,-1.0032426156241308e-16,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,1.9177170611840038,0,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,1,0,0
0,-0.340589866958155,0.3911229319472045,-0.2654927815700061,0,1,0,0,0,1,0
0,0.4764464270236591,0.5236131673514745,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.24998753601573928,-0.26902262771835533,1,1,0,0,0,0,1
0,0.5658808265504254,-0.171738269468251,-0.26902262771835533,0,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.340589866958155,-5.0544952658066925e-17,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-1.0032426156241308e-16,1,0,0,0,0,0,1
0,-0.31178895863597605,0.09768818239412345,0.18720998695578492,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,6.951277668730031,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.27132824507414516,-1.0032426156241308e-16,0,0,1,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.340589866958155,-0.21175209895276204,0.39105860202295395,0,0,1,0,0,0,1
0,-0.023779875414186278,-0.12461087029760463,0.14749921778685587,0,0,1,0,0,0,1
-1,0.6068084331135218,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,1,0
0,-0.3314948432774669,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,1.6027135261488685,0.16348870199087495,-0.26902262771835533,0,0,0,1,0,0,1
1,4.308268671919345e-17,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
0,0.39762288845769556,-0.2659930678095437,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.340589866958155,-0.27666342233874663,0.5084259864555665,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
0,-0.30724144679563203,-0.27666342233874663,-0.268140166181268,1,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,0.38929367894877936,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,1,0,0,0,1
-1,-0.336042355117811,1.2998814593509889,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,-0.15573273767444656,-0.24078385853156137,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,1.257102626282721,0.2968681336059118,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.2920830739944852,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.211743698148407,-0.27666342233874663,-0.05017216652070199,0,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.3193681450365495,-0.2659930678095437,-0.26108047388456956,1,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.03590657365510374,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,-0.09171061049922888,0.24898229455189674,0,1,0,0,0,0,1
0,-0.3330106805575816,-0.16729228841441643,0.11926044860006191,0,1,0,0,0,0,1
0,-0.340589866958155,-0.27666342233874663,-0.25313832005078374,0,1,0,0,0,0,1
0,-0.23144958278989786,-0.27666342233874663,0.44488875578528,0,1,0,0,0,0,1
0,-0.340589866958155,0.7450230238324356,-0.04928970498361468,0,1,0,0,0,0,1
0,0.43400298318044794,-0.03924803406398105,-0.26902262771835533,0,1,0,0,0,0,1
0,0.7947722558477426,-0.27666342233874663,-0.2434312431428233,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,1,0,0
0,0.41581293581907175,-0.27577422612797975,-0.268140166181268,0,1,0,0,1,0,0
0,-0.33755819239792567,-0.26954985265261133,-0.26902262771835533,1,1,0,0,0,0,1
0,-0.340589866958155,0.43024756522094865,-0.20813278165933083,0,1,0,0,0,0,1
0,1.1858582741173307,-0.26866065644184445,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.340589866958155,0.3333251782473552,-0.11635678180225038,1,0,1,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
0,0.12780385259728202,-0.27666342233874663,0.13955706395307008,0,1,0,0,0,1,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,0,0,0
0,-0.2617663283921915,0.1368128156678676,-0.1993081662884577,0,1,0,0,1,0,0
-1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
0,-0.340589866958155,0.5013832620823017,-0.26902262771835533,0,1,0,0,0,0,1
0,0.25968169596725943,-0.27666342233874663,-0.26902262771835533,0,0,0,1,0,0,1
0,-0.340589866958155,0.011436149949732953,-0.26902262771835533,0,1,0,0,0,0,1
0,-0.21325953542852166,0.2826409942336412,-0.26902262771835533,0,1,0,0,1,0,0
0,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,1,1,0,0,1,0,0
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,1,0
0,-0.2920830739944852,-0.27666342233874663,-0.26902262771835533,1,0,0,1,0,0,1
1,-0.340589866958155,-0.27666342233874663,-0.26902262771835533,0,1,0,0,0,0,1
